Year,Geography,Age Group,Gender,Indicators,VALUE
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,0.0
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,2800.0
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,0.6
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,0.0
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,1.2
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",15900.0
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",10000.0
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",21800.0
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",6.4
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",4.1
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",8.7
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",14200.0
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",8800.0
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",19500.0
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",8.3
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",5.3
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",11.3
2023,Ontario,15 to 17 years,Male,Headache,23000.0
2023,Ontario,15 to 17 years,Male,Headache,15800.0
2023,Ontario,15 to 17 years,Male,Headache,30300.0
2023,Ontario,15 to 17 years,Male,Headache,9.2
2023,Ontario,15 to 17 years,Male,Headache,6.3
2023,Ontario,15 to 17 years,Male,Headache,12.0
2023,Ontario,15 to 17 years,Male,Stomach ache,17000.0
2023,Ontario,15 to 17 years,Male,Stomach ache,10400.0
2023,Ontario,15 to 17 years,Male,Stomach ache,23600.0
2023,Ontario,15 to 17 years,Male,Stomach ache,6.8
2023,Ontario,15 to 17 years,Male,Stomach ache,4.2
2023,Ontario,15 to 17 years,Male,Stomach ache,9.4
2023,Ontario,15 to 17 years,Male,Backache,26400.0
2023,Ontario,15 to 17 years,Male,Backache,18700.0
2023,Ontario,15 to 17 years,Male,Backache,10.5
2023,Ontario,15 to 17 years,Male,Backache,7.5
2023,Ontario,15 to 17 years,Male,Backache,13.5
2023,Ontario,15 to 17 years,Male,Difficulties in getting to sleep,31900.0
2023,Ontario,15 to 17 years,Male,Difficulties in getting to sleep,16.4
2023,Ontario,15 to 17 years,Male,Difficulties in getting to sleep,12.9
2023,Ontario,15 to 17 years,Male,Difficulties in getting to sleep,19.8
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,18400.0
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,11200.0
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,25500.0
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,7.3
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,4.5
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,10.0
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",9800.0
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",4300.0
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",15300.0
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",3.9
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",1.7
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",6.0
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",20.2
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",16.0
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",24.3
2023,Ontario,15 to 17 years,Male,Met sleep guidelines in the last 7 days,19.0
2023,Ontario,15 to 17 years,Male,Met sleep guidelines in the last 7 days,15.0
2023,Ontario,15 to 17 years,Male,Met sleep guidelines in the last 7 days,23.0
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,14900.0
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,8700.0
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,21000.0
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,5.9
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,3.5
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,8.4
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",10700.0
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",4700.0
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",16700.0
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",4.3
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",1.9
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",6.6
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",27500.0
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",19700.0
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",10.9
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",7.9
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",13.9
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",24700.0
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",17500.0
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",31900.0
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",9.8
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",7.0
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",12.6
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",15100.0
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",8600.0
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",21500.0
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",6.0
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",3.4
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",8.5
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",21400.0
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",15200.0
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",27500.0
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",8.5
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",6.1
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",10.9
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",20.4
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",16.4
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",24.4
2023,Ontario,15 to 17 years,Male,"Smoking, daily or occasionally",23600.0
2023,Ontario,15 to 17 years,Male,"Smoking, daily or occasionally",15200.0
2023,Ontario,15 to 17 years,Male,"Smoking, daily or occasionally",32000.0
2023,Ontario,15 to 17 years,Male,"Smoking, daily or occasionally",9.6
2023,Ontario,15 to 17 years,Male,"Smoking, daily or occasionally",6.3
2023,Ontario,15 to 17 years,Male,"Smoking, daily or occasionally",13.0
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,26.3
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,22.1
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,30.5
2023,Ontario,15 to 17 years,Male,"Cannabis use in the past 12 months, daily or almost daily",19200.0
2023,Ontario,15 to 17 years,Male,"Cannabis use in the past 12 months, daily or almost daily",12900.0
2023,Ontario,15 to 17 years,Male,"Cannabis use in the past 12 months, daily or almost daily",25600.0
2023,Ontario,15 to 17 years,Male,"Cannabis use in the past 12 months, daily or almost daily",7.9
2023,Ontario,15 to 17 years,Male,"Cannabis use in the past 12 months, daily or almost daily",5.4
2023,Ontario,15 to 17 years,Male,"Cannabis use in the past 12 months, daily or almost daily",10.5
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",24000.0
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",13.7
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",9.8
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",17.6
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",20400.0
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",14500.0
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",26300.0
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",12.0
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",8.6
2023,Ontario,15 to 17 years,Male,"Self-reported physical activity, average 60 or more minutes per day",15.3
2023,Ontario,15 to 17 years,Male,Headache,28900.0
2023,Ontario,15 to 17 years,Male,Headache,20600.0
2023,Ontario,15 to 17 years,Male,Headache,11.5
2023,Ontario,15 to 17 years,Male,Headache,8.2
2023,Ontario,15 to 17 years,Male,Headache,14.8
2023,Ontario,15 to 17 years,Male,Stomach ache,20300.0
2023,Ontario,15 to 17 years,Male,Stomach ache,13000.0
2023,Ontario,15 to 17 years,Male,Stomach ache,27700.0
2023,Ontario,15 to 17 years,Male,Stomach ache,8.1
2023,Ontario,15 to 17 years,Male,Stomach ache,5.2
2023,Ontario,15 to 17 years,Male,Stomach ache,11.1
2023,Ontario,15 to 17 years,Male,Backache,27900.0
2023,Ontario,15 to 17 years,Male,Backache,14.7
2023,Ontario,15 to 17 years,Male,Backache,11.2
2023,Ontario,15 to 17 years,Male,Backache,18.2
2023,Ontario,15 to 17 years,Male,Difficulties in getting to sleep,31300.0
2023,Ontario,15 to 17 years,Male,Difficulties in getting to sleep,16.4
2023,Ontario,15 to 17 years,Male,Difficulties in getting to sleep,12.6
2023,Ontario,15 to 17 years,Male,Difficulties in getting to sleep,20.1
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,27900.0
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,14.6
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,11.3
2023,Ontario,15 to 17 years,Male,Changed eating habits to manage weight,17.9
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",25500.0
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",17900.0
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",33100.0
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",10.1
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",7.2
2023,Ontario,15 to 17 years,Male,"Changed eating habits to manage weight, daily",13.0
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",14200.0
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",8700.0
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",19800.0
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",5.6
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",3.5
2023,Ontario,15 to 17 years,Male,"Life satisfaction, satisfied or very satisfied",7.7
2023,Ontario,15 to 17 years,Male,Met sleep guidelines in the last 7 days,23.3
2023,Ontario,15 to 17 years,Male,Met sleep guidelines in the last 7 days,18.9
2023,Ontario,15 to 17 years,Male,Met sleep guidelines in the last 7 days,27.7
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,24300.0
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,18000.0
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,30600.0
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,9.7
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,7.2
2023,Ontario,15 to 17 years,Male,Preoccupied with a desire to be thinner,12.1
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",19600.0
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",13400.0
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",25700.0
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",7.8
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",5.4
2023,Ontario,15 to 17 years,Male,"Preoccupied with a desire to be thinner, daily",10.2
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",30600.0
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",15.9
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",12.2
2023,Ontario,15 to 17 years,Male,"Perceived life stress, most days quite a bit or extremely stressful",19.6
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",56.8
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",52.2
2023,Ontario,15 to 17 years,Male,"Perceived health, excellent or very good",61.4
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",3500.0
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",1100.0
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",5800.0
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",1.4
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",0.4
2023,Ontario,15 to 17 years,Male,"Perceived health, fair or poor",2.3
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",36.4
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",31.7
2023,Ontario,15 to 17 years,Male,"Perceived mental health, excellent or very good",41.0
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",20000.0
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",13000.0
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",27100.0
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",8.0
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",5.2
2023,Ontario,15 to 17 years,Male,"Perceived mental health, fair or poor",10.7
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,26500.0
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,14.5
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,11.1
2023,Ontario,15 to 17 years,Male,Cannabis use in the past 12 months,17.9
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",22600.0
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",15400.0
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",29900.0
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",9.1
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",6.3
2023,Ontario,15 to 17 years,Male,"Used  e-cigarette or vaping device, past 30 days",12.0
